"","text","score","polarity"
"548","mantap Pak Jokowi, pembangunan kawasan pemerintahan di IKN Nusantara dikebut #KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara https://t.co/IVcRcI6Kah",1,"Positif"
"549","KAHMI Apresiasi Kinerja Pemerintahan Jokowi-Ma'ruf https://t.co/ubHJAxMeVG",0,"Netral"
"550","@NadegeMarzan @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"551","Yuk, Dukung pemerintahan Pak Jokowi untuk rakyat sejahtera#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur  https://t.co/Kux9IqAlkL",0,"Netral"
"552","@BobbieTrussell @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"553","KAHMI apresiasi kinerja pemerintahan Jokowi-Ma'ruf https://t.co/DeUW0bG684",1,"Positif"
"554","Pemerintahan Jokowi terus Memajukan Bangsa Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/hCxvgZWFm4",0,"Netral"
"555","@jayak90837589 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"556","@RidwanA180598 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"557","@democrazymedia Gpp saat banyak pengangguran dan gaji buruh sangat rendah gegara omnibus law bikinan pemerintahan pak Jokowi. Uang 100rb sangat bermanfaat",0,"Netral"
"558","@BangiZulfikar @wertlow @septabimaa @nanapanjangg @elisa_jkt @aniesbaswedan Wahh klo pikiran lu gitu, berarti yg kecelakaan di jalan tol krn byk jln nya yg rusak itu tanggung jawab pak Jokowi dong. Kan proyek nya dimasa pemerintahan beliau.
#thinkdongo",0,"Netral"
"559","Yuk, Dukung pemerintahan Pak Jokowi untuk rakyat sejahtera

#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur  https://t.co/0U22wvRbgp",0,"Netral"
"560","Mantap Pak Jokowi, Indonesia semakin maju Dengan Pemerintahan Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/zk7ze8p3mv",0,"Netral"
"561","Pemerintahan Jokowi terus Memajukan Bangsa Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/nBIOvyFXwx",0,"Netral"
"562","Yuk, Dukung pemerintahan Pak Jokowi untuk rakyat sejahtera #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/bGNKrYL7y1",0,"Netral"
"563","Yuk, Dukung pemerintahan Pak Jokowi untuk rakyat sejahtera #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/OAUB76ED9E",0,"Netral"
"564","Eksponen muda Jambi juga mengapresisi kinerja baik pemerintahan Presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/u3zq8TjpRb",1,"Positif"
"565","Jokowi Instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN Nusantara 

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/fsB9Saocmv",0,"Netral"
"566","Sekjen PDI Perjuangan Hasto Kristiyanto menyayangkan kegiatan relawan berjudul Nusantara Bersatu. Ia menilai, aksi relawan tersebut telah membuat citra Indonesia di pemerintahan Jokowi rusak setelah sukses menggelar G20.

https://t.co/NHcjmGtok1",0,"Netral"
"567","Betul sekali menjadi bukti keseriusan pemerintahan Jokowi dlm membangun Papua
#PapuaYouthCreativeHub https://t.co/ewNtaro95E",0,"Netral"
"568","Dukung pemerintahan Presiden Jokowi dalam menyiapkan strategi mitigasi bencana di IKN. 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/EvLVEPPnqE",0,"Netral"
"569","@jayak90837589 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",0,"Netral"
"570","Mas @Dandhy_Laksono 

Itu massanya jokowi sekaligus massanya Ganjar.

Mereka bukan massanya PDIP apalagi massanya koalisi pemerintahan

Tugas jokowi adalah mengendalikan massanya dalam acara reuni

Itu sebab dia gunakan kalimat ""ada juga...bla...bla"" https://t.co/xJFnd5Ay19",0,"Netral"
"571","Sentilan-sentilan AHY ke Pemerintahan Jokowi
#AHYPimpinPerubahan
#DemokratHarapanRakyat
https://t.co/XOeJtMvGHy",0,"Netral"
"572","Kita selalu dukung langkah pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#ganjarpilihanjokowi https://t.co/8VXHmFAvqd",0,"Netral"
"573","@Inamala_Retrisa Kita selalu dukung langkah pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#ganjarpilihanjokowi",0,"Netral"
"574","Yuk, Dukung pemerintahan Pak Jokowi untuk rakyat sejahtera #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/Ka1sRkt7A4",0,"Netral"
"575","Ngomongin kebenaran di injak2.. tetapi mrk sendiri meng-injak2 kebenaran. Kebenarannya hanya di kepemimpinan pak Jokowi Indonesia hebat. Gak usah di banding2kan dn di tarik2 ke Pemerintahan sebelumnya. Krn memang gak ada efeknya yg ada hanya gudang korupsi &amp; mangkrak. https://t.co/Ndx8neeFzT",0,"Netral"
"576","Apresiasi kepada pemerintahan Presiden Jokowi atas program sosialnya. Ayo dukung! 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#ganjarpilihanjokowi https://t.co/2INIpkzj7F",0,"Netral"
"577","Yuk, Dukung pemerintahan Pak Jokowi untuk rakyat sejahtera #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/51uXkotgQW",0,"Netral"
"578","Kita selalu dukung langkah pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#ganjarpilihanjokowi https://t.co/G841PnCOAg",0,"Netral"
"579","2023 disebut akan menjadi tahun terkelam pemerintahan Jokowi, ini dia maksud ramalan tarot bunda Sekar.
https://t.co/qDjabLHO2I https://t.co/t7wxmNKhTv",0,"Netral"
"580","@gibran_tweet Kalau memungkinkan…1 priode lagilah, setelah itu siapapun Presiden penggantinya….Indonesia pasti maju dan jaya…krn pak Jokowi bersama partai kwalisi sdh menetapkan jalannya pemerintahan dengan baik dan mantap.",1,"Positif"
"581","Kadruns membantah bahwa era pemerintahan Jokowi mampu swasembada beras sejak tahun 2019. Tapi fakta berbicara, karena kinerja keras dalam membuka lahan baru bagi petani hingga puluhan waduk yang dibangun untuk kecukupan air bagi petani menjadi bukti yang sulit dibantah pula! https://t.co/rM7JOKuv8c",0,"Netral"
"582","@PartaiSocmed Revisi UU KPK itu buat saya akan jadi legacy buruk pemerintahan Pak @jokowi.
Pak Jokowi akan saya kenang sebagai penguasa yang melemahkan usaha pemberantasan korupsi di Indonesia.",0,"Netral"
"583","Angka ini naik hingga Rp 1.067,4 triliun jika dibandingkan sejak awal pemerintahan Presiden (Jokowi) pada 2014 hingga Mei 2017 ini.",0,"Netral"
"584","NKRI sudah sangat jelas berazaskan Pancasila dan UUD 1945, juga berbhineka tunggal ika. Namun, MENGAPA PEMERINTAHAN JOKOWI MEMBIARKAN ANASIRS RADIKALISME AGAMA EKSIS DAN BEBAS MERUSAK TATANAN KEHIDUPAN NASIONAL INDONESIA... https://t.co/THV6F78iHJ",0,"Netral"
"585","@gonjong17 Jokowi instruksikan jajaranya kebut pembangunan kawasan pemerintahan IKN Nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia",0,"Netral"
"586","Jokowi instruksikan jajaranya kebut pembangunan kawasan pemerintahan IKN Nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/sKcMIfVfzw",0,"Netral"
"587","@gonjong17 Jokowi instruksikan jajaranya kebut pembangunan kawasan pemerintahan IKN Nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia",0,"Netral"
"588","Jokowi instruksikan jajaranya kebut pembangunan kawasan pemerintahan IKN Nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/IqyE1O3Ul0",0,"Netral"
"589","@gonjong17 Jokowi instruksikan jajaranya kebut pembangunan kawasan pemerintahan IKN Nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia",0,"Netral"
"590","Liat twit kelompok khilafah anti pemerintahan, saking julidnya omongan pakde Jokowi tentang rambut putih jadi bahan julid.",0,"Netral"
"591","Di dada beliau ada ""Pin Kepresidenan"", jadi kehadiran beliau itu tentu sbg ""Presiden RI"" (Kepala Negara/Pemerintahan RI)

Pertanyaannya, acara itu acara Kenegaraan Presiden RI, atau acara pak Jokowi bersama relawan pendukungnya ⁉️ https://t.co/X8YTCXBZpA",0,"Netral"
"592","Jokowi instruksikan jajaranya kebut pembangunan kawasan pemerintahan IKN Nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/4e5FhbHSYl",0,"Netral"
"593","Luar biasa pencapaian di masa pemerintahan presiden Jokowi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur
#GanjarPilihanJokowi https://t.co/q4XAkcYwmG",0,"Netral"
"594","Jokowi infrastruktur jajarannya kebut pembangunan kawasan pemerintahan IKN Nusnatata luar biasa
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/Kz3horRm9r",0,"Netral"
"595","@Madebylaluna @ridwankamil Kapolrenya juga kadrun itu mah,, hampir semua tu di cianjur ngga suka sma pemerintahan jokowi bahlan banyak yg smpe benci ke jokowi,, tpi gak sadar,,",0,"Netral"
"596","@Luckyoshi_ @Hikmatsyah999 @stompstin__ @Tan_Mar3M Gini, Lu bilang ""Anies kesana kemari (tapi nggak ngunjungin Cianjur) anda gak protes""
Trus gw sanggah: ""Pak Jokowi (sedang) punya jabatan pemerintahan. Anies (sedang) tidak punya jabatan pemerintahan""
.
So, perbandingannya gak apple to apple",-1,"Negatif"
"597","Yuk, Dukung pemerintahan Pak Jokowi untuk rakyat sejahtera #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/SOGoFfZfqV",0,"Netral"
"598","Jokowi Instruksikan Jajarannya Kebut Pembangunan Kawasan Pemerintahan
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/Djl9u3F13l",0,"Netral"
"599","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/Ri8RYhTl0M",0,"Netral"
"600","Bukti keberhasilan pemerintahan presiden Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/mj7Ch2fGAq",0,"Netral"
"601","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/aocjRjiJqC",0,"Netral"
"602","REPDEM: Jokowi Sukses di G20 Jangan Jadi Presiden Relawan! https://t.co/W43RVHLASH",0,"Netral"
"603","Sentilan-sentilan AHY ke Pemerintahan Jokowi
#AHYPimpinPerubahan
#DemokratHarapanRakyat
https://t.co/DcG0knsxUb",0,"Netral"
"604","Sentilan-sentilan AHY ke Pemerintahan Jokowi
#AHYPimpinPerubahan
#DemokratHarapanRakyat
https://t.co/gQGbZfSjpE",0,"Netral"
"605","Jokowi Kebut Pembangunan Kawasan Pemerintahan IKN Nusantara

IKN Yes!

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/klGJxlspCy",0,"Netral"
"606","Maman Abdurrahman Sebut  Jokowi Serius Ringankan Beban Rakyat, Anggaran Bantalan Sosial Ditambah 

Pemerintahan Presiden Joko Widodo menambah anggaran untuk program bantalan sosial sebesar Rp 24,17 triliun guna meringankan beban masyarakat. https://t.co/xk3lJwrJ1G",0,"Netral"
"607","Gerindra Bergabung ke Pemerintahan Jokowi, Prabowo: Bikin Indonesia Bersatu #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/nqn3NCvPu1",0,"Netral"
"608","Jokowi instruksikan kebut pembangunan kawasan pemerintahan IKN Nusantara, keren
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/y0BpY62neW",1,"Positif"
"609","Capaian Luar Biasa di Pemerintahan Pak Jokowi Sangat Membanggakan. Mantap
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur #GanjarPilihanJokowi https://t.co/e9AMbPkABS https://t.co/fxGtmlWEgi",0,"Netral"
"610","Presiden Jokowi Minta Kawasan Inti Pusat Pemerintahan di IKN segera dibangun! #KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/cOK6MWE1Oc",0,"Netral"
"611","jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan IKN nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/H4CD8D3JzA",0,"Netral"
"612","Niat Revisi UU IKN Padahal Belum Dijalankan Betul, Demokrat 'Kritik Telak' Pemerintahan Jokowi: Sungguh Preseden Buruk! https://t.co/8FdeqKEX1L",0,"Netral"
"613","Sentilan-sentilan AHY ke Pemerintahan Jokowi
#AHYPimpinPerubahan
#DemokratHarapanRakyat
https://t.co/ipWAM8tjN4",0,"Netral"
"614","Nah ini, semua akan indah pada waktunya, kami bangga dengan pemerintahan Jokowi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/KmJvZWqoDs",0,"Netral"
"615","@msaid_didu Sy pendukung jokowi sejati sudah menyumbang 49 Milyar untuk acara ini, alhamdulillah mendukung pemerintahan bersih yg diridhoi Allah akan membuat usaha semakin berkah dan bertambah rezekynya

Ape lu drun🤣",0,"Netral"
"616","@Bisniscom Pemerintahan pak @jokowi hebat luar biasa dalam menaikkan utang 😁😄",1,"Positif"
"617","Jokowi intruksikan kebut pembangunan pemerintahan IKN Nusantara
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/n51aRfwVNF",0,"Netral"
"618","Presiden Jokowi minta kawasan inti pemerintahan di IKN segera dibangun. Kami Mendukung Penuh #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/KB2pzdFMEh",0,"Netral"
"619","@Luckyoshi_ @Hikmatsyah999 @stompstin__ @Tan_Mar3M Pak Jokowi (sedang) punya jabatan pemerintahan.
Anies (sedang) tidak punya jabatan penerintahan.
.
Membandingkan kok gak apple to apple",-1,"Negatif"
"620","KEREN! Jokowi instruksikan jajarannya kebut pembangunan kawasan Pemerintahan IKN
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/f8ZiuYv27R",0,"Netral"
"621","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan di IKN Nusantara 
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/rII3Y3DNdT",0,"Netral"
"622","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan di IKN Nusantara 
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/RHGWhl5Ytc",0,"Netral"
"623","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan di IKN Nusantara 
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/JhqsGlobuI",0,"Netral"
"624","Jokowi instruksikan jajarannya kebut pembangunan kawasan pemerintahan di IKN Nusantara 
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/FUwucMFT2q",0,"Netral"
"625","Pemerintahan Presiden Jokowi gas poll digitalisasi UMKM, yg siap mendorong peran UMKM menuju ekonomi digital. https://t.co/2fDhrwbF86",0,"Netral"
"626","Pemerintahan Presiden Jokowi selalu menerima masukan apapun untuk kemajuan Indonesia #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/YVibS17ibY",0,"Netral"
"627","Kereen bange Pak Jokowi, semoga Indonesia seakin maju di tangan pemerintahan pak Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/uVYoP2YxSn",0,"Netral"
